Topic,Count,Name,Representation,Representative_Docs
311,25,311_adaptação_sobrevivência_solitude_melancolia,"['adaptação', 'sobrevivência', 'solitude', 'melancolia', 'solidão', 'solitária', 'tristeza', 'vida', '', '']","['* Sobrevivência e adaptação', 'Sobrevivência e adaptação', 'Sobrevivência e adaptação']"
312,25,312_passado_do_memórias_preservação,"['passado', 'do', 'memórias', 'preservação', 'perturbadora', 'recordações', 'pedaços', 'lembranças', 'passadas', 'perturbadoras']","['Memórias do passado', 'Memórias do passado', 'Memórias do passado']"
313,25,313_complicados_complicada_complicado_complexos,"['complicados', 'complicada', 'complicado', 'complexos', 'confusa', 'complexa', 'relação', 'relacionamentos', 'painel', 'relacionamento']","['* Relacionamentos complicados', 'Relacionamentos complicados', '• Relacionamentos complicados']"
314,25,314_autoconhecimento_identidade_autorreconhecimento_autoexpressão,"['autoconhecimento', 'identidade', 'autorreconhecimento', 'autoexpressão', '', '', '', '', '', '']","['• Identidade e autoconhecimento', '• Identidade e autoconhecimento', '• Identidade e autoconhecimento']"
315,25,315_cotidiana_quotidiana_painel_improváveis,"['cotidiana', 'quotidiana', 'painel', 'improváveis', 'mundanity', 'temas', 'da', 'everyday', 'imagens', 'rotineira']","['Painel da vida cotidiana', 'Painel da vida cotidiana', 'Painel da vida cotidiana']"
316,25,316_casamento_conjugais_matrimônio_casalidade,"['casamento', 'conjugais', 'matrimônio', 'casalidade', 'casar', 'filhos', 'ter', 'família', 'compromisso', 'lutas']","['• Casamento e relacionamentos', 'Casamento e relacionamentos', '• Amor e casamento']"
317,25,317_rancor_despeito_livrar_bagunçada,"['rancor', 'despeito', 'livrar', 'bagunçada', 'perturbadoramente', 'magoamento', 'vingança', 'medos', 'acrímonia', 'perto']","['Despeito e rancor', '2. Despeito e rancor', 'Despeito e rancor']"
318,25,318_sociedade_crítica_social_criticismo,"['sociedade', 'crítica', 'social', 'criticismo', 'críticas', 'commentary', 'conduta', 'retiro', 'político', 'critique']","['Crítica à sociedade', 'Crítica à sociedade', '2. Crítica à sociedade']"
319,25,319_compromisso_fidelidade_amizade_comprometimento,"['compromisso', 'fidelidade', 'amizade', 'comprometimento', 'desconexão', 'confidência', 'mútua', 'deserção', 'ajuda', 'escolha']","['• Amizade e compromisso', '• Amizade e compromisso', '• Amizade e compromisso']"
320,25,320_reflexões_sobre_curvas_universo,"['reflexões', 'sobre', 'curvas', 'universo', 'vida', 'papel', 'sua', 'orientação', 'próprio', 'seus']","['• Reflexões sobre a vida', '• Reflexões sobre a vida', '• Reflexões sobre a vida']"
321,25,321_amado_perder_alguém_querido,"['amado', 'perder', 'alguém', 'querido', 'algo', 'querida', 'pessoa', 'importante', 'amigo', 'ama']","['Perder alguém amado', 'Perder alguém amado', 'Perder alguém amado']"
322,25,322_romântico_romances_românticos_novela,"['romântico', 'romances', 'românticos', 'novela', 'primeiro', 'romântica', 'contato', 'ternura', 'aproximação', 'relacionamento']","['* Relacionamento romântico', 'Relacionamento romântico', 'Relacionamento Romântico']"
323,25,323_despedidas_mudanças_mudança_despedida,"['despedidas', 'mudanças', 'mudança', 'despedida', 'adeus', 'renúncia', '', '', '', '']","['• Despedidas e mudanças', 'Despedidas e Mudanças', 'Despedidas e mudanças']"
324,25,324_paixão_paixões_amor_,"['paixão', 'paixões', 'amor', '', '', '', '', '', '', '']","['Amor e Paixão', 'Paixão e amor', 'Paixão e Amor']"
325,25,325_perturbado_ruim_ruins_abusado,"['perturbado', 'ruim', 'ruins', 'abusado', 'causa', 'turbado', 'péssimos', 'trágico', 'desastre', 'perturbadores']","['Perturbado relacionamento', 'Perturbado relacionamento', 'Perturbado relacionamento']"
326,25,326_arrependimento_lamento_remorsos_regret,"['arrependimento', 'lamento', 'remorsos', 'regret', 'vingança', 'sofrimento', 'dor', '', '', '']","['Sofrimento e arrependimento', '• Sofrimento e arrependimento', 'Sofrimento e arrependimento']"
327,25,327_popular_cultura_cinema_referências,"['popular', 'cultura', 'cinema', 'referências', 'tradição', 'filmes', 'entretenimento', 'cultural', 'estrela', 'cadente']","['Cultura popular', 'Cultura popular', 'Cultura popular']"
328,25,328_ansiedade_desespero_crise_emocional,"['ansiedade', 'desespero', 'crise', 'emocional', 'sofrimento', '', '', '', '', '']","['• Desespero e ansiedade', '• Desespero e ansiedade', 'Ansiedade e desespero']"
329,25,329_sedução_infedelmidade_conquista_infedelmamento,"['sedução', 'infedelmidade', 'conquista', 'infedelmamento', 'nascimento', 'infedelidade', 'perfume', '15', 'existência', 'aproximação']","['• Vontade e sedução', '• Vontade e Sedução', 'Vontade e sedução']"
330,25,330_recordação_tecnologia_sensuais_indeléveis,"['recordação', 'tecnologia', 'sensuais', 'indeléveis', 'memória', 'memento', 'conformidade', 'reconhecimento', 'recordações', 'memórias']","['2. Memória e Recordação', '• Memória e Recordação', '• Memória e recordação']"
331,25,331_traição_traido_desconfiança_desilusão,"['traição', 'traido', 'desconfiança', 'desilusão', 'fidelidade', '', '', '', '', '']","['• Desilusão e traição', '• Desilusão e traição', '• Desilusão e traição']"
332,25,332_disappointment_magoa_heartache_desapontamento,"['disappointment', 'magoa', 'heartache', 'desapontamento', 'decepção', 'desilusão', 'insatisfação', 'and', 'sofrimento', '']","['• Sofrimento e desapontamento', '• Magoa e desapontamento', '• Disappointment and heartache']"
333,24,333_cuidado_proteção_vigília_cuidar,"['cuidado', 'proteção', 'vigília', 'cuidar', 'acompanhamento', 'apoio', 'resgate', 'proteger', 'respeito', 'responsabilidade']","['• Proteção e cuidado', '• Proteção e cuidado', '4. Proteção e Cuidado']"
334,24,334_mudança_autodescoberta_autoconhecimento_autoajuda,"['mudança', 'autodescoberta', 'autoconhecimento', 'autoajuda', 'autoaceitação', 'transformação', 'melhoria', 'auto', 'mudanças', 'autodeterminação']","['Autoconhecimento e Mudança', 'Mudança e Autoconhecimento', 'Autoconhecimento e Mudança']"
335,24,335_beijo_foi_pessoa_amor,"['beijo', 'foi', 'pessoa', 'amor', 'amorosa', 'aquilo', 'que', '', '', '']","['Amor', 'Pessoa amorosa', 'Aquilo que foi beijo']"
336,24,336_alegria_felicidade_harmonia_10,"['alegria', 'felicidade', 'harmonia', '10', 'cotidiana', 'pessoal', 'vida', 'da', '', '']","['• Alegria e Felicidade', '• Alegria e felicidade', '• Alegria e felicidade']"
337,24,337_tristeza_sorrow_lamentação_sentimentos,"['tristeza', 'sorrow', 'lamentação', 'sentimentos', 'perda', 'lamento', 'ou', 'pela', 'conflito', 'melancolia']","['• Perda e tristeza', '* Perda e tristeza', 'Perda e tristeza']"
338,24,338_românticas_filme_dorosas_perdido,"['românticas', 'filme', 'dorosas', 'perdido', 'lembrança', 'lembranças', 'um', 'memórias', 'carinho', 'memória']","['Memórias românticas', '• Memórias românticas', '• Memórias Românticas']"
339,24,339_solidão_agony_apart_being,"['solidão', 'agony', 'apart', 'being', 'depressão', 'solitude', 'of', 'dor', 'sofrimento', 'the']","['• Sofrimento e solidão', 'Sofrimento e solidão', '• Sofrimento e solidão']"
340,24,340_melancolia_melancholia_saudade_,"['melancolia', 'melancholia', 'saudade', '', '', '', '', '', '', '']","['Melancolia e saudade', 'Melancolia e saudade', '* Melancolia e saudade']"
341,24,341_amoroso_tratamento_intimacy_desencantamento,"['amoroso', 'tratamento', 'intimacy', 'desencantamento', 'relacionamento', 'valorização', 'amorosas', 'love', 'relações', 'and']","['• Relacionamento amoroso', '• Relacionamento amoroso', '• Relacionamento amoroso']"
342,24,342_rotina_diária_cotidiana_quotidiana,"['rotina', 'diária', 'cotidiana', 'quotidiana', 'vida', '', '', '', '', '']","['Vida diária e rotina', 'Vida diária e rotina', 'Vida diária e rotina']"
343,24,343_dúvida_incerteza_20_desesperança,"['dúvida', 'incerteza', '20', 'desesperança', 'desespero', 'sofrimento', '', '', '', '']","['• Dúvida e incerteza', '• Dúvida e incerteza', '• Dúvida e incerteza']"
344,24,344_quo_status_mudar_estatus,"['quo', 'status', 'mudar', 'estatus', 'estado', 'atual', 'vontade', 'sair', 'de', 'do']","['• Vontade de mudar o status quo', '• Vontade de mudar o status quo', 'Vontade de mudar o status quo']"
345,24,345_desentendimento_desentendimentos_desacordo_desentendidos,"['desentendimento', 'desentendimentos', 'desacordo', 'desentendidos', 'desentendido', 'acrímoes', 'conflitos', 'conflito', 'confusão', '']","['• Conflito e desentendimento', 'Conflito e desentendimento', '5. Conflito e desentendimento']"
346,24,346_preciso_importa_fazer_aquilo,"['preciso', 'importa', 'fazer', 'aquilo', 'isso', 'tenho', 'tudo', 'necessário', 'importante', 'sei']","['Aquilo que é preciso', 'Aquilo que é preciso', 'Aquilo que é preciso']"
347,24,347_falhos_falhado_fracassados_falência,"['falhos', 'falhado', 'fracassados', 'falência', 'série', 'simbólico', 'mentiroso', 'falho', 'desfeito', 'pedaços']","['2. Relacionamentos falhos', '• Relacionamentos Falhos', 'Relacionamentos Falhos']"
348,24,348_ajustes_adaptabilidade_relativas_dificuldades,"['ajustes', 'adaptabilidade', 'relativas', 'dificuldades', 'falecimentos', 'engajamento', '15', 'uma', 'relacionamento', 'incertezas']","['• Ajustes e mudanças na relação', '• Ajustes de relacionamentos', '• Ajustes de relacionamento']"
349,24,349_compromisso_comprometimento_verdadeiro_fidelidade,"['compromisso', 'comprometimento', 'verdadeiro', 'fidelidade', 'conveniência', 'versus', 'responsabilidade', 'entre', 'amor', 'amorosa']","['Amor e compromisso', '• Amor e compromisso', '• Amor e compromisso']"
350,24,350_esperança_desconhecido_desistência_decepção,"['esperança', 'desconhecido', 'desistência', 'decepção', 'desespero', 'desapontamento', 'desânimo', 'perda', 'desilusão', 'de']","['Perda de Esperança', '• Perda e esperança', 'Esperança e perda']"
351,24,351_painel_memória_sombreamento_perturbador,"['painel', 'memória', 'sombreamento', 'perturbador', 'impacto', 'da', 'pedaços', 'voz', 'pensamento', 'pertencimento']","['Painel da memória', 'Painel da memória', 'Painel da Memória']"
352,24,352_tristeza_desilusão_melancolia_conflito,"['tristeza', 'desilusão', 'melancolia', 'conflito', 'emocional', '', '', '', '', '']","['• Desilusão e tristeza', 'Desilusão e tristeza', '* Desilusão e tristeza']"
353,24,353_vingança_perturbador_vagabundagem_algum,"['vingança', 'perturbador', 'vagabundagem', 'algum', 'desenho', 'lembrado', 'ser', 'livre', 'partido', 'vitimização']","['• Vingança', 'Vingança', 'Vingança']"
354,24,354_conhecimento_profundo_familiaridade_descoberta,"['conhecimento', 'profundo', 'familiaridade', 'descoberta', 'sabedoria', 'casual', 'ensino', 'compreensão', 'exploração', 'percepção']","['Vontade de Conhecimento', 'Vontade de Conhecimento', 'Conhecimento']"
355,24,355_pessoas_conectar_alguém_compartilhar,"['pessoas', 'conectar', 'alguém', 'compartilhar', 'desencontro', 'com', 'entre', 'dissabor', 'conecta', 'homens']","['Vontade de se Conectar com Alguém', '• Vontade de se conectar com alguém', 'Vontade de se conectar com alguém']"
356,23,356_desgosto_desespero_desilusão_decepção,"['desgosto', 'desespero', 'desilusão', 'decepção', 'desesperança', 'dor', '', '', '', '']","['• Desespero e desilusão', '• Desespero e desilusão', '• Desespero e desilusão']"
357,23,357_dependência_vício_afetiva_amoroso,"['dependência', 'vício', 'afetiva', 'amoroso', 'relação', 'amor', 'amorosa', 'de', '', '']","['Amor e dependência', '• Amor e dependência', '• Amor e dependência']"
358,23,358_dores_feridas_sofrição_dor,"['dores', 'feridas', 'sofrição', 'dor', 'suas', 'pain', 'sua', 'amorosos', 'interna', 'coração']","['• Amor e feridas do coração', 'Amor e suas dores', '• Relacionamentos amorosos e suas dores']"
359,23,359_proibido_relationships_love_and,"['proibido', 'relationships', 'love', 'and', 'melancolia', 'desespero', 'relacionamentos', 'amor', '', '']","['Amor Proibido', 'Amor Proibido', 'Amor Proibido']"
360,23,360_fim_terminação_terminado_namoro,"['fim', 'terminação', 'terminado', 'namoro', 'finalização', 'termino', 'um', 'acrímonia', 'término', 'uma']","['• Despedida e fim de uma relação', 'Despedida e Fim de Relação', 'Despedida e fim de relacionamento']"
361,23,361_reconhecimento_importância_afirmação_pelo,"['reconhecimento', 'importância', 'afirmação', 'pelo', 'validação', 'encontro', 'aceitação', 'sua', 'valorização', 'busca']","['• Busca por reconhecimento', '* Busca por reconhecimento', '• Busca por reconhecimento']"
362,23,362_rupturas_ruptura_depois_ameaças,"['rupturas', 'ruptura', 'depois', 'ameaças', 'ameuzas', 'desencontros', 'pertinência', 'conflietos', 'acrídio', 'desacerto']","['• Conflitos e rupturas', '• Conflitos e rupturas', 'Conflitos e rupturas']"
363,23,363_dificuldade_em_manter_relacionamento,"['dificuldade', 'em', 'manter', 'relacionamento', 'uma', 'de', 'relacionamentos', 'controle', 'relação', 'perda']","['Dificuldade de relacionamento', 'Dificuldade de relacionamento', 'Dificuldade de relacionamento']"
364,23,364_desapontamento_frustração_frustrações_decepção,"['desapontamento', 'frustração', 'frustrações', 'decepção', 'expectativas', 'sentimentos', 'desilusão', 'de', '', '']","['• Desapontamento e frustração', '• Desapontamento e frustração', '• Desapontamento e frustração']"
365,23,365_deus_divina_desabafos_graça,"['deus', 'divina', 'desabafos', 'graça', 'cruas', 'homem', 'súplica', 'felizmente', 'verdades', 'preparação']","['Aquilo que é Deus', '• Deus', '• Deus']"
366,23,366_família_infância_pai_preocupado,"['família', 'infância', 'pai', 'preocupado', 'criança', 'filhos', 'parental', 'dos', 'idade', 'painel']","['Infância e Família', 'Infância e família', 'Infância e Família']"
367,23,367_voltar_ao_destino_retorno,"['voltar', 'ao', 'destino', 'retorno', 'atrás', 'passado', 'no', 'reviver', 'mudar', 'volta']","['Vontade de voltar ao passado', 'Vontade de voltar ao passado', 'Vontade de voltar ao passado']"
368,23,368_sossego_tranquilidade_consolo_calma,"['sossego', 'tranquilidade', 'consolo', 'calma', 'atrito', 'intensidade', 'felizmente', 'apego', 'energia', 'entrega']","['• Sossego e tranquilidade', '4. Sossego e tranquilidade', '• Sossego e tranquilidade']"
369,23,369_promessas_cumpridas_promessa_compromissos,"['promessas', 'cumpridas', 'promessa', 'compromissos', 'cobertor', 'contratos', 'não', 'desejos', 'anseio', 'amorosas']","['Amor e promessas não cumpridas', '• Amor e promessas não cumpridas', '• Promessas não cumpridas']"
370,23,370_responsabilidade_liberdade_entre_conflito,"['responsabilidade', 'liberdade', 'entre', 'conflito', '', '', '', '', '', '']","['• Liberdade e responsabilidade', '• Liberdade e responsabilidade', '• Liberdade e responsabilidade']"
371,23,371_introspecção_introspeção_sofrimento_,"['introspecção', 'introspeção', 'sofrimento', '', '', '', '', '', '', '']","['Sofrimento e introspecção', 'Sofrimento e introspecção', 'Sofrimento e introspecção']"
372,23,372_angústia_insônia_desespero_desconforto,"['angústia', 'insônia', 'desespero', 'desconforto', 'estresse', 'perturbação', 'paixão', '', '', '']","['• Desespero e angústia', '• Desespero e angústia', '• Desespero e angústia']"
373,23,373_reencontro_reencontrar_reunir_something,"['reencontro', 'reencontrar', 'reunir', 'something', 'reunite', 'alguém', 'to', 'with', 'possibilidade', 'reencontros']","['Vontade de reencontro', 'Vontade de reencontro', 'Vontade de Reencontro']"
374,23,374_dissolução_ruptura_mais_acrônimo,"['dissolução', 'ruptura', 'mais', 'acrônimo', 'funciona', 'desfecho', 'uma', 'desaparecimento', 'desgaste', 'saída']","['Dissolução de relacionamento', 'Dissolução de relacionamento', 'Dissolução de Relacionamento']"
375,23,375_conflituoso_conflituosos_conflitantes_confliktos,"['conflituoso', 'conflituosos', 'conflitantes', 'confliktos', 'relacionamento', 'conflituosa', 'conflitos', 'painel', 'uma', 'relacionamentos']","['• Relacionamento conflituoso', '* Relacionamento conflituoso', '• Relacionamento conflituoso']"
